date,store_id,dept_id,sales,prediction
2015-01-16,CA_1,FOODS_2,0.7067177823367587,
2015-01-17,CA_1,FOODS_2,0.7234556720351858,
2015-01-18,CA_1,FOODS_2,0.8182258936139555,
2015-01-19,CA_1,FOODS_2,0.7176705030022621,
2015-01-20,CA_1,FOODS_2,0.5751878449276611,
2015-01-21,CA_1,FOODS_2,0.5132176000679389,
2015-01-22,CA_1,FOODS_2,0.5024271199844327,
2015-01-23,CA_1,FOODS_2,0.5728716022004802,
2015-01-24,CA_1,FOODS_2,0.7824726241662862,
2015-01-25,CA_1,FOODS_2,0.7817553746524689,
2015-01-26,CA_1,FOODS_2,0.5987905067631151,
2015-01-27,CA_1,FOODS_2,0.509202522331103,
2015-01-28,CA_1,FOODS_2,0.5365584425715301,
2015-01-29,CA_1,FOODS_2,0.4727564493172124,
2015-01-30,CA_1,FOODS_2,0.6106601630898799,
2015-01-31,CA_1,FOODS_2,0.8000293592441343,
2015-02-01,CA_1,FOODS_2,0.7752462597402364,
2015-02-02,CA_1,FOODS_2,0.6344772701607315,
2015-02-03,CA_1,FOODS_2,0.7371926427047373,
2015-02-04,CA_1,FOODS_2,0.6541765418779605,
2015-02-05,CA_1,FOODS_2,0.6839471307515121,
2015-02-06,CA_1,FOODS_2,0.6532125137753437,
2015-02-07,CA_1,FOODS_2,0.8603380065709937,
2015-02-08,CA_1,FOODS_2,0.9201233262907239,
2015-02-09,CA_1,FOODS_2,0.8280150642239769,
2015-02-10,CA_1,FOODS_2,0.6560982020128319,
2015-02-11,CA_1,FOODS_2,0.6522463410033232,
2015-02-12,CA_1,FOODS_2,0.60422605308447,
2015-02-13,CA_1,FOODS_2,0.6444385894678386,
2015-02-14,CA_1,FOODS_2,0.7058637122839193,
2015-02-15,CA_1,FOODS_2,0.7867514221455612,
2015-02-16,CA_1,FOODS_2,0.6711728427150833,
2015-02-17,CA_1,FOODS_2,0.5634810853944107,
2015-02-18,CA_1,FOODS_2,0.5888317255942073,
2015-02-19,CA_1,FOODS_2,0.5622928644564746,
2015-02-20,CA_1,FOODS_2,0.6541765418779605,
2015-02-21,CA_1,FOODS_2,0.7347998295888469,
2015-02-22,CA_1,FOODS_2,0.795184589682424,
2015-02-23,CA_1,FOODS_2,0.6031443726201823,
2015-02-24,CA_1,FOODS_2,0.5185139398778874,
2015-02-25,CA_1,FOODS_2,0.5563025007672873,
2015-02-26,CA_1,FOODS_2,0.5263392773898441,
2015-02-27,CA_1,FOODS_2,0.6627578316815741,
2015-02-28,CA_1,FOODS_2,0.846955325019824,
2015-03-01,CA_1,FOODS_2,0.8715729355458788,
2015-03-02,CA_1,FOODS_2,0.7387805584843692,
2015-03-03,CA_1,FOODS_2,0.6414741105040995,
2015-03-04,CA_1,FOODS_2,0.6866362692622934,
2015-03-05,CA_1,FOODS_2,0.6608654780038692,
2015-03-06,CA_1,FOODS_2,0.7458551951737289,
2015-03-07,CA_1,FOODS_2,0.8506462351830666,
2015-03-08,CA_1,FOODS_2,0.9047155452786809,
2015-03-09,CA_1,FOODS_2,0.7558748556724915,
2015-03-10,CA_1,FOODS_2,0.7075701760979364,
2015-03-11,CA_1,FOODS_2,0.6541765418779605,
2015-03-12,CA_1,FOODS_2,0.6190933306267428,
2015-03-13,CA_1,FOODS_2,0.725094521081469,
2015-03-14,CA_1,FOODS_2,0.7067177823367587,
2015-03-15,CA_1,FOODS_2,0.8561244442423004,
2015-03-16,CA_1,FOODS_2,0.7015679850559274,
2015-03-17,CA_1,FOODS_2,0.5943925503754267,
2015-03-18,CA_1,FOODS_2,0.608526033577194,
2015-03-19,CA_1,FOODS_2,0.5490032620257879,
2015-03-20,CA_1,FOODS_2,0.6730209071288962,
2015-03-21,CA_1,FOODS_2,0.814913181275074,
2015-03-22,CA_1,FOODS_2,0.8426092396105621,
2015-03-23,CA_1,FOODS_2,0.6830470382388496,
2015-03-24,CA_1,FOODS_2,0.5843312243675307,
2015-03-25,CA_1,FOODS_2,0.6106601630898799,
2015-03-26,CA_1,FOODS_2,0.5705429398818975,
2015-03-27,CA_1,FOODS_2,0.6830470382388496,
2015-03-28,CA_1,FOODS_2,0.7403626894942439,
2015-03-29,CA_1,FOODS_2,0.8135809885681919,
2015-03-30,CA_1,FOODS_2,0.7101173651118162,
2015-03-31,CA_1,FOODS_2,0.6785183790401139,
2015-04-01,CA_1,FOODS_2,0.7458551951737289,
2015-04-02,CA_1,FOODS_2,0.6683859166900001,
2015-04-03,CA_1,FOODS_2,0.8286598965353198,
2015-04-04,CA_1,FOODS_2,0.8674674878590515,
2015-04-05,CA_1,FOODS_2,0.7299742856995556,
2015-04-06,CA_1,FOODS_2,0.7626785637274363,
2015-04-07,CA_1,FOODS_2,0.7126497016272113,
2015-04-08,CA_1,FOODS_2,0.7067177823367587,
2015-04-09,CA_1,FOODS_2,0.7176705030022621,
2015-04-10,CA_1,FOODS_2,0.7937903846908186,
2015-04-11,CA_1,FOODS_2,0.8280150642239769,
2015-04-12,CA_1,FOODS_2,0.8627275283179747,
2015-04-13,CA_1,FOODS_2,0.6910814921229684,
2015-04-14,CA_1,FOODS_2,0.6095944092252201,
2015-04-15,CA_1,FOODS_2,0.6201360549737576,
2015-04-16,CA_1,FOODS_2,0.5658478186735176,
2015-04-17,CA_1,FOODS_2,0.6424645202421213,
2015-04-18,CA_1,FOODS_2,0.791690649020118,
2015-04-19,CA_1,FOODS_2,0.8981764834976765,
2015-04-20,CA_1,FOODS_2,0.7363965022766424,
2015-04-21,CA_1,FOODS_2,0.693726948923647,
2015-04-22,CA_1,FOODS_2,0.6414741105040995,
2015-04-23,CA_1,FOODS_2,0.6785183790401139,
2015-04-24,CA_1,FOODS_2,0.6954816764901974,
2015-04-25,CA_1,FOODS_2,0.8992731873176038,
2015-04-26,CA_1,FOODS_2,0.8034571156484139,
2015-04-27,CA_1,FOODS_2,0.6830470382388496,
2015-04-28,CA_1,FOODS_2,0.5954962218255742,
2015-04-29,CA_1,FOODS_2,0.6424645202421213,
2015-04-30,CA_1,FOODS_2,0.5403294747908738,
2015-05-01,CA_1,FOODS_2,0.7881683711411677,
2015-05-02,CA_1,FOODS_2,0.8926510338773004,
2015-05-03,CA_1,FOODS_2,0.9030899869919435,
2015-05-04,CA_1,FOODS_2,0.8450980400142568,
2015-05-05,CA_1,FOODS_2,0.7403626894942439,
2015-05-06,CA_1,FOODS_2,0.7185016888672743,
2015-05-07,CA_1,FOODS_2,0.7693773260761385,
2015-05-08,CA_1,FOODS_2,0.7347998295888469,
2015-05-09,CA_1,FOODS_2,0.8819549713396004,
2015-05-10,CA_1,FOODS_2,0.8034571156484139,
2015-05-11,CA_1,FOODS_2,0.7512791039833423,
2015-05-12,CA_1,FOODS_2,0.631443769013172,
2015-05-13,CA_1,FOODS_2,0.6424645202421213,
2015-05-14,CA_1,FOODS_2,0.5831987739686227,
2015-05-15,CA_1,FOODS_2,0.6857417386022636,
2015-05-16,CA_1,FOODS_2,0.8228216453031046,
2015-05-17,CA_1,FOODS_2,0.8041394323353505,
2015-05-18,CA_1,FOODS_2,0.7084209001347128,
2015-05-19,CA_1,FOODS_2,0.6414741105040995,
2015-05-20,CA_1,FOODS_2,0.5587085705331657,
2015-05-21,CA_1,FOODS_2,0.6074550232146685,
2015-05-22,CA_1,FOODS_2,0.7134905430939424,
2015-05-23,CA_1,FOODS_2,0.7641761323903307,
2015-05-24,CA_1,FOODS_2,0.7168377232995244,
2015-05-25,CA_1,FOODS_2,0.7355988996981799,
2015-05-26,CA_1,FOODS_2,0.6608654780038692,
2015-05-27,CA_1,FOODS_2,0.6053050461411095,
2015-05-28,CA_1,FOODS_2,0.5237464668115644,
2015-05-29,CA_1,FOODS_2,0.5843312243675307,
2015-05-30,CA_1,FOODS_2,0.7442929831226762,
2015-05-31,CA_1,FOODS_2,0.7958800173440752,
2015-06-01,CA_1,FOODS_2,0.7723217067229198,
2015-06-02,CA_1,FOODS_2,0.6893088591236203,
2015-06-03,CA_1,FOODS_2,0.6454222693490919,
2015-06-04,CA_1,FOODS_2,0.6434526764861874,
2015-06-05,CA_1,FOODS_2,0.711807229041191,
2015-06-06,CA_1,FOODS_2,0.7972675408307164,
2015-06-07,CA_1,FOODS_2,0.8407332346118067,
2015-06-08,CA_1,FOODS_2,0.7084209001347128,
2015-06-09,CA_1,FOODS_2,0.7209857441537391,
2015-06-10,CA_1,FOODS_2,0.6910814921229684,
2015-06-11,CA_1,FOODS_2,0.5998830720736879,
2015-06-12,CA_1,FOODS_2,0.6757783416740851,
2015-06-13,CA_1,FOODS_2,0.7267272090265723,
2015-06-14,CA_1,FOODS_2,0.829303772831025,
2015-06-15,CA_1,FOODS_2,0.8048206787211624,
2015-06-16,CA_1,FOODS_2,0.6117233080073418,
2015-06-17,CA_1,FOODS_2,0.6354837468149122,
2015-06-18,CA_1,FOODS_2,0.6063813651106049,
2015-06-19,CA_1,FOODS_2,0.6711728427150833,
2015-06-20,CA_1,FOODS_2,0.7058637122839193,
2015-06-21,CA_1,FOODS_2,0.7226339225338123,
2015-06-22,CA_1,FOODS_2,0.705007959333336,
2015-06-23,CA_1,FOODS_2,0.6541765418779605,
2015-06-24,CA_1,FOODS_2,0.5774917998372253,
2015-06-25,CA_1,FOODS_2,0.6222140229662954,
2015-06-26,CA_1,FOODS_2,0.6608654780038692,
2015-06-27,CA_1,FOODS_2,0.7641761323903307,
2015-06-28,CA_1,FOODS_2,0.7708520116421442,
2015-06-29,CA_1,FOODS_2,0.608526033577194,
2015-06-30,CA_1,FOODS_2,0.5550944485783191,
2015-07-01,CA_1,FOODS_2,0.6541765418779605,
2015-07-02,CA_1,FOODS_2,0.7176705030022621,
2015-07-03,CA_1,FOODS_2,0.7752462597402364,
2015-07-04,CA_1,FOODS_2,0.6253124509616739,
2015-07-05,CA_1,FOODS_2,0.8068580295188175,
2015-07-06,CA_1,FOODS_2,0.8494194137968993,
2015-07-07,CA_1,FOODS_2,0.7641761323903307,
2015-07-08,CA_1,FOODS_2,0.6589648426644349,
2015-07-09,CA_1,FOODS_2,0.705007959333336,
2015-07-10,CA_1,FOODS_2,0.6739419986340878,
2015-07-11,CA_1,FOODS_2,0.7831886910752576,
2015-07-12,CA_1,FOODS_2,0.8095597146352678,
2015-07-13,CA_1,FOODS_2,0.7134905430939424,
2015-07-14,CA_1,FOODS_2,0.6766936096248666,
2015-07-15,CA_1,FOODS_2,0.6875289612146344,
2015-07-16,CA_1,FOODS_2,0.617000341120899,
2015-07-17,CA_1,FOODS_2,0.6570558528571039,
2015-07-18,CA_1,FOODS_2,0.6857417386022636,
2015-07-19,CA_1,FOODS_2,0.7803173121401513,
2015-07-20,CA_1,FOODS_2,0.7015679850559274,
2015-07-21,CA_1,FOODS_2,0.6766936096248666,
2015-07-22,CA_1,FOODS_2,0.6127838567197355,
2015-07-23,CA_1,FOODS_2,0.5705429398818975,
2015-07-24,CA_1,FOODS_2,0.6404814369704218,
2015-07-25,CA_1,FOODS_2,0.6580113966571124,
2015-07-26,CA_1,FOODS_2,0.7505083948513462,
2015-07-27,CA_1,FOODS_2,0.6551384348113821,
2015-07-28,CA_1,FOODS_2,0.6374897295125107,
2015-07-29,CA_1,FOODS_2,0.5250448070368452,
2015-07-30,CA_1,FOODS_2,0.6473829701146199,
2015-07-31,CA_1,FOODS_2,0.6893088591236203,
2015-08-01,CA_1,FOODS_2,0.761927838420529,
2015-08-02,CA_1,FOODS_2,0.885361220031512,
2015-08-03,CA_1,FOODS_2,0.8363241157067517,
2015-08-04,CA_1,FOODS_2,0.7649229846498885,
2015-08-05,CA_1,FOODS_2,0.7176705030022621,
2015-08-06,CA_1,FOODS_2,0.7226339225338123,
2015-08-07,CA_1,FOODS_2,0.7708520116421442,
2015-08-08,CA_1,FOODS_2,0.8656960599160706,
2015-08-09,CA_1,FOODS_2,0.8987251815894934,
2015-08-10,CA_1,FOODS_2,0.7824726241662862,
2015-08-11,CA_1,FOODS_2,0.725094521081469,
2015-08-12,CA_1,FOODS_2,0.7058637122839193,
2015-08-13,CA_1,FOODS_2,0.6211762817750351,
2015-08-14,CA_1,FOODS_2,0.6646419755561255,
2015-08-15,CA_1,FOODS_2,0.7218106152125465,
2015-08-16,CA_1,FOODS_2,0.7909884750888159,
2015-08-17,CA_1,FOODS_2,0.69810054562339,
2015-08-18,CA_1,FOODS_2,0.6493348587121419,
2015-08-19,CA_1,FOODS_2,0.6273658565927327,
2015-08-20,CA_1,FOODS_2,0.6493348587121419,
2015-08-21,CA_1,FOODS_2,0.6901960800285137,
2015-08-22,CA_1,FOODS_2,0.7803173121401513,
2015-08-23,CA_1,FOODS_2,0.893206753059848,
2015-08-24,CA_1,FOODS_2,0.7168377232995244,
2015-08-25,CA_1,FOODS_2,0.5965970956264602,
2015-08-26,CA_1,FOODS_2,0.5211380837040362,
2015-08-27,CA_1,FOODS_2,0.5693739096150459,
2015-08-28,CA_1,FOODS_2,0.6757783416740851,
2015-08-29,CA_1,FOODS_2,0.7604224834232121,
2015-08-30,CA_1,FOODS_2,0.8438554226231612,
2015-08-31,CA_1,FOODS_2,0.696356388733332,
2015-09-01,CA_1,FOODS_2,0.7259116322950482,
2015-09-02,CA_1,FOODS_2,0.6946051989335688,
2015-09-03,CA_1,FOODS_2,0.7558748556724915,
2015-09-04,CA_1,FOODS_2,0.8169038393756602,
2015-09-05,CA_1,FOODS_2,0.8591382972945308,
2015-09-06,CA_1,FOODS_2,0.7596678446896304,
2015-09-07,CA_1,FOODS_2,0.829946695941636,
2015-09-08,CA_1,FOODS_2,0.7701152947871016,
2015-09-09,CA_1,FOODS_2,0.7176705030022621,
2015-09-10,CA_1,FOODS_2,0.7387805584843692,
2015-09-11,CA_1,FOODS_2,0.7435097647284298,
2015-09-12,CA_1,FOODS_2,0.8715729355458788,
2015-09-13,CA_1,FOODS_2,0.9074113607745862,
2015-09-14,CA_1,FOODS_2,0.7497363155690611,
2015-09-15,CA_1,FOODS_2,0.7151673578484579,
2015-09-16,CA_1,FOODS_2,0.6148972160331346,
2015-09-17,CA_1,FOODS_2,0.667452952889954,
2015-09-18,CA_1,FOODS_2,0.7596678446896304,
2015-09-19,CA_1,FOODS_2,0.8394780473741984,
2015-09-20,CA_1,FOODS_2,0.8808135922807914,
2015-09-21,CA_1,FOODS_2,0.670245853074124,
2015-09-22,CA_1,FOODS_2,0.6884198220027106,
2015-09-23,CA_1,FOODS_2,0.6127838567197355,
2015-09-24,CA_1,FOODS_2,0.5943925503754267,
2015-09-25,CA_1,FOODS_2,0.670245853074124,
2015-09-26,CA_1,FOODS_2,0.8162412999917831,
2015-09-27,CA_1,FOODS_2,0.8825245379548805,
2015-09-28,CA_1,FOODS_2,0.7226339225338123,
2015-09-29,CA_1,FOODS_2,0.7032913781186614,
2015-09-30,CA_1,FOODS_2,0.6627578316815741,
2015-10-01,CA_1,FOODS_2,0.7126497016272113,
2015-10-02,CA_1,FOODS_2,0.8394780473741984,
2015-10-03,CA_1,FOODS_2,0.926342446625655,
2015-10-04,CA_1,FOODS_2,0.9818186071706636,
2015-10-05,CA_1,FOODS_2,0.9068735347220704,
2015-10-06,CA_1,FOODS_2,0.8438554226231612,
2015-10-07,CA_1,FOODS_2,0.7435097647284298,
2015-10-08,CA_1,FOODS_2,0.6665179805548809,
2015-10-09,CA_1,FOODS_2,0.7535830588929066,
2015-10-10,CA_1,FOODS_2,0.8555191556678001,
2015-10-11,CA_1,FOODS_2,0.9116901587538612,
2015-10-12,CA_1,FOODS_2,0.8518696007297664,
2015-10-13,CA_1,FOODS_2,0.693726948923647,
2015-10-14,CA_1,FOODS_2,0.60422605308447,
2015-10-15,CA_1,FOODS_2,0.6454222693490919,
2015-10-16,CA_1,FOODS_2,0.6683859166900001,
2015-10-17,CA_1,FOODS_2,0.8727388274726688,
2015-10-18,CA_1,FOODS_2,0.9283958522567138,
2015-10-19,CA_1,FOODS_2,0.7151673578484579,
2015-10-20,CA_1,FOODS_2,0.6866362692622934,
2015-10-21,CA_1,FOODS_2,0.6901960800285137,
2015-10-22,CA_1,FOODS_2,0.5998830720736879,
2015-10-23,CA_1,FOODS_2,0.7126497016272113,
2015-10-24,CA_1,FOODS_2,0.7512791039833423,
2015-10-25,CA_1,FOODS_2,0.8350561017201162,
2015-10-26,CA_1,FOODS_2,0.75815462196739,
2015-10-27,CA_1,FOODS_2,0.7058637122839193,
2015-10-28,CA_1,FOODS_2,0.5634810853944107,
2015-10-29,CA_1,FOODS_2,0.5843312243675307,
2015-10-30,CA_1,FOODS_2,0.7185016888672743,
2015-10-31,CA_1,FOODS_2,0.7505083948513462,
2015-11-01,CA_1,FOODS_2,0.8668778143374989,
2015-11-02,CA_1,FOODS_2,0.7888751157754168,
2015-11-03,CA_1,FOODS_2,0.8228216453031046,
2015-11-04,CA_1,FOODS_2,0.7497363155690611,
2015-11-05,CA_1,FOODS_2,0.6730209071288962,
2015-11-06,CA_1,FOODS_2,0.7737864449811935,
2015-11-07,CA_1,FOODS_2,0.8549130223078556,
2015-11-08,CA_1,FOODS_2,0.9030899869919435,
2015-11-09,CA_1,FOODS_2,0.7846172926328754,
2015-11-10,CA_1,FOODS_2,0.7589118923979735,
2015-11-11,CA_1,FOODS_2,0.7435097647284298,
2015-11-12,CA_1,FOODS_2,0.5693739096150459,
2015-11-13,CA_1,FOODS_2,0.6739419986340878,
2015-11-14,CA_1,FOODS_2,0.8188854145940099,
2015-11-15,CA_1,FOODS_2,0.8915374576725645,
2015-11-16,CA_1,FOODS_2,0.7193312869837267,
2015-11-17,CA_1,FOODS_2,0.6138418218760693,
2015-11-18,CA_1,FOODS_2,0.617000341120899,
2015-11-19,CA_1,FOODS_2,0.6031443726201823,
2015-11-20,CA_1,FOODS_2,0.7134905430939424,
2015-11-21,CA_1,FOODS_2,0.7671558660821804,
2015-11-22,CA_1,FOODS_2,0.8686444383948257,
2015-11-23,CA_1,FOODS_2,0.7860412102425542,
2015-11-24,CA_1,FOODS_2,0.7267272090265723,
2015-11-25,CA_1,FOODS_2,0.6364878963533654,
2015-11-26,CA_1,FOODS_2,0.16136800223497488,
2015-11-27,CA_1,FOODS_2,0.37106786227173627,
2015-11-28,CA_1,FOODS_2,0.6263403673750424,
2015-11-29,CA_1,FOODS_2,0.8162412999917831,
2015-11-30,CA_1,FOODS_2,0.72916478969277,
2015-12-01,CA_1,FOODS_2,0.7185016888672743,
2015-12-02,CA_1,FOODS_2,0.6919651027673603,
2015-12-03,CA_1,FOODS_2,0.72916478969277,
2015-12-04,CA_1,FOODS_2,0.7543483357110189,
2015-12-05,CA_1,FOODS_2,0.8463371121298052,
2015-12-06,CA_1,FOODS_2,0.8915374576725645,
2015-12-07,CA_1,FOODS_2,0.8195439355418687,
2015-12-08,CA_1,FOODS_2,0.670245853074124,
2015-12-09,CA_1,FOODS_2,0.6665179805548809,
2015-12-10,CA_1,FOODS_2,0.6374897295125107,
2015-12-11,CA_1,FOODS_2,0.6785183790401139,
2015-12-12,CA_1,FOODS_2,0.7466341989375788,
2015-12-13,CA_1,FOODS_2,0.8267225201689921,
2015-12-14,CA_1,FOODS_2,0.7283537820212285,
2015-12-15,CA_1,FOODS_2,0.7058637122839193,
2015-12-16,CA_1,FOODS_2,0.6848453616444125,
2015-12-17,CA_1,FOODS_2,0.651278013998144,
2015-12-18,CA_1,FOODS_2,0.6222140229662954,
2015-12-19,CA_1,FOODS_2,0.8020892578817327,
2015-12-20,CA_1,FOODS_2,0.7803173121401513,
2015-12-21,CA_1,FOODS_2,0.6803355134145632,
2015-12-22,CA_1,FOODS_2,0.7032913781186614,
2015-12-23,CA_1,FOODS_2,0.6283889300503115,
2015-12-24,CA_1,FOODS_2,0.541579243946581,
2015-12-25,CA_1,FOODS_2,0.0,
2015-12-26,CA_1,FOODS_2,0.6665179805548809,
2015-12-27,CA_1,FOODS_2,0.7234556720351858,
2015-12-28,CA_1,FOODS_2,0.7267272090265723,
2015-12-29,CA_1,FOODS_2,0.6711728427150833,
2015-12-30,CA_1,FOODS_2,0.6711728427150833,
2015-12-31,CA_1,FOODS_2,0.7275412570285564,
2016-01-01,CA_1,FOODS_2,0.6830470382388496,
2016-01-02,CA_1,FOODS_2,0.8506462351830666,
2016-01-03,CA_1,FOODS_2,0.9425041061680807,
2016-01-04,CA_1,FOODS_2,0.8195439355418687,
2016-01-05,CA_1,FOODS_2,0.7543483357110189,
2016-01-06,CA_1,FOODS_2,0.7363965022766424,
2016-01-07,CA_1,FOODS_2,0.6830470382388496,
2016-01-08,CA_1,FOODS_2,0.7972675408307164,
2016-01-09,CA_1,FOODS_2,0.9084850188786497,
2016-01-10,CA_1,FOODS_2,0.9324737646771533,
2016-01-11,CA_1,FOODS_2,0.7371926427047373,
2016-01-12,CA_1,FOODS_2,0.6283889300503115,
2016-01-13,CA_1,FOODS_2,0.6273658565927327,
2016-01-14,CA_1,FOODS_2,0.6180480967120927,
2016-01-15,CA_1,FOODS_2,0.6424645202421213,
2016-01-16,CA_1,FOODS_2,0.8221680793680175,
2016-01-17,CA_1,FOODS_2,0.8122446968003693,
2016-01-18,CA_1,FOODS_2,0.7634279935629373,
2016-01-19,CA_1,FOODS_2,0.5705429398818975,
2016-01-20,CA_1,FOODS_2,0.6776069527204931,
2016-01-21,CA_1,FOODS_2,0.6148972160331346,
2016-01-22,CA_1,FOODS_2,0.6618126855372612,
2016-01-23,CA_1,FOODS_2,0.865103974641128,
2016-01-24,CA_1,FOODS_2,0.8202014594856403,
2016-01-25,CA_1,FOODS_2,0.6711728427150833,
